Estado;Bacia;Nome_ANP;Nome_Operador;Campo;Operador;Contrato;Periodo;Oleo_bpd;Condensado_bpd;Petroleo_bpd;Gas_Natural_Associado_(Mm³/dia);Gas_Natural_Não Associado_(Mm³/dia);Gas_Natural_Total_(Mm³/dia);Volume_Gas_Royalties_(Mm³/dia);Agua_bpd;Instalacao_Destino;Tipo_Instalacao;Tempo_de_Producao_h_por_mes;Periodo_Carga;Corrente;Grau_API;Fracao_Destilados_Leves_Corte;Fracao_Destilados_Leves_Volume;Fracao_Destilados_Medios_Corte;Fracao_Destilados_Medios_Volume;Fracao_Destilados_Pesados_Corte;Fracao_Destilados_Pesados_Volume;Percentual_em_Volumes_Metano;Percentual_em_Volumes_Etano;Percentual_em_Volumes_Propano;Percentual_em_Volumes_Iso-Butano;Percentual_em_Volumes_Butano;Percentual_em_Volumes_Iso-Pentano;Percentual_em_Volumes_n-Pentano;Percentual_em_Volumes_Hexanos;Percentual_em_Volumes_Heptanos;Percentual_em_Volumes_Octanos;Percentual_em_Volumes_Nonanos;Percentual_em_Volumes_Decanos;Percentual_em_Volumes_Undecanos;Percentual_em_Volumes_Oxigenio;Percentual_em_Volumes_Nitrogenio;Percentual_em_Volumes_Gas Carbonico;Densidade_GLP_Gas;Densidade_GLP_Liquido;PCS_GP_KJ_por_metro_cubico;Data_Atualizacao
Rio Grande do Norte;Potiguar;7-CAM-345-RN;7CAM 0345  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/01;4,8253;0,0000;4,8253;0,0008;0,0000;0,0008;0,02300;331,7763;Estação Coletora Canto do Amaro G;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;66,97;13,72;8,37;2,08;2,83;0,85;0,58;0,34;0,12;0,03;0;0;0;0,65;3,15;0,31;2,0525;534,34856;40572,8071;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1610D-RN;7ET1610DRN;ESTREITO;Petrobras;480000037939797;2023/01;1,1113;0,0000;1,1113;0,0005;0,0000;0,0005;0,01400;426,2288;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;740;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Sergipe;Sergipe;7-SZ-647D-SE;7SZ647DSE;SIRIRIZINHO;Carmo;480000038629716;2023/01;2,1887;0,0000;2,1887;0,0003;0,0000;0,0003;0,01000;0,0000;Estação Coletora de Panelas;INSTALACAO EMB/DESEMB;96;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;73,03;5,52;7,39;2,62;3,02;1,25;0,64;0,55;0,21;0,08;0,01;0;0;0,24;1,29;4,15;2,08997;538,83659;37121,9673;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1103D-RN;7ET1103DRN;ESTREITO;Petrobras;480000037939797;2023/01;6,7928;0,0000;6,7928;0,0028;0,0000;0,0028;0,08700;335,7466;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Rio Grande do Norte;Potiguar;7-CAM-353-RN;7CAM 0353  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/01;10,0540;0,0000;10,0540;0,0016;0,0000;0,0016;0,04900;251,2670;Estação Coletora Canto do Amaro H;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;66,97;13,72;8,37;2,08;2,83;0,85;0,58;0,34;0,12;0,03;0;0;0;0,65;3,15;0,31;2,0525;534,34856;40572,8071;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1600-RN;7ET1600RN;ESTREITO;Petrobras;480000037939797;2023/01;1,7841;0,0000;1,7841;0,0007;0,0000;0,0007;0,02300;756,5840;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;740;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Sergipe;Sergipe;7-SZ-83-SE;7SZ  0083  SE;SIRIRIZINHO;Carmo;480000038629716;2023/01;6,7362;0,0000;6,7362;0,0366;0,0000;0,0366;1,13600;10,9538;Estação Coletora de Entre Rios;INSTALACAO EMB/DESEMB;592;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;73,03;5,52;7,39;2,62;3,02;1,25;0,64;0,55;0,21;0,08;0,01;0;0;0,24;1,29;4,15;2,08997;538,83659;37121,9673;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1585D-RN;7ET1585DRN;ESTREITO;Petrobras;480000037939797;2023/01;3,7313;0,0000;3,7313;0,0015;0,0000;0,0015;0,04800;297,9765;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;539;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Rio Grande do Norte;Potiguar;7-CAM-369-RN;7CAM 0369  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/01;12,3027;0,0000;12,3027;0,0020;0,0000;0,0020;0,06000;383,1833;Estação Coletora Canto do Amaro H;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;66,97;13,72;8,37;2,08;2,83;0,85;0,58;0,34;0,12;0,03;0;0;0;0,65;3,15;0,31;2,0525;534,34856;40572,8071;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1568-RN;7ET1568RN;ESTREITO;Petrobras;480000037939797;2023/01;1,7230;0,0000;1,7230;0,0007;0,0000;0,0007;0,02200;426,0155;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;740;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Sergipe;Sergipe;7-SZ-226-SE;7SZ  0226  SE;SIRIRIZINHO;Carmo;480000038629716;2023/01;6,3217;0,0000;6,3217;0,0344;0,0000;0,0344;1,06600;64,9267;Estação Coletora de Oiteirinhos II;INSTALACAO EMB/DESEMB;600;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;73,03;5,52;7,39;2,62;3,02;1,25;0,64;0,55;0,21;0,08;0,01;0;0;0,24;1,29;4,15;2,08997;538,83659;37121,9673;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1578-RN;7ET1578RN;ESTREITO;Petrobras;480000037939797;2023/01;1,3815;0,0000;1,3815;0,0006;0,0000;0,0006;0,01800;517,4558;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;740;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Rio Grande do Norte;Potiguar;7-CAM-371-RN;7CAM 0371  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/01;23,6791;0,0000;23,6791;0,0038;0,0000;0,0038;0,11500;60,8482;Estação Coletora Canto do Amaro H;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;66,97;13,72;8,37;2,08;2,83;0,85;0,58;0,34;0,12;0,03;0;0;0;0,65;3,15;0,31;2,0525;534,34856;40572,8071;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1828-RN;7ET1828RN;ESTREITO;Petrobras;480000037939797;2023/01;8,9883;0,0000;8,9883;0,0037;0,0000;0,0037;0,11500;178,3796;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;689;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Sergipe;Sergipe;7-SZ-294-SE;7SZ  0294  SE;SIRIRIZINHO;Carmo;480000038629716;2023/01;6,3253;0,0000;6,3253;0,0344;0,0000;0,0344;1,06600;81,1708;Estação Coletora de Entre Rios;INSTALACAO EMB/DESEMB;600;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;73,03;5,52;7,39;2,62;3,02;1,25;0,64;0,55;0,21;0,08;0,01;0;0;0,24;1,29;4,15;2,08997;538,83659;37121,9673;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1824-RN;7ET1824RN;ESTREITO;Petrobras;480000037939797;2023/01;0,3177;0,0000;0,3177;0,0001;0,0000;0,0001;0,00400;5,7659;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;496;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Bahia;Recôncavo;7-CS-217-BA;7CS217BA;CASSARONGONGO;PetroRecôncavo;480000036409786;2023/01;1,6952;0,0000;1,6952;0,0027;0,0000;0,0027;0,08400;312,2164;Estação Ilhas;INSTALACAO EMB/DESEMB;63;;;;< ºC;%;;%;> ºC;%;81,5061;3,0564;4,5204;1,3719;2,0245;0,8825;1,0103;1,004;0,5725;0,1675;0,0512;0,0184;0;0,0263;2,7846;1,0034;2,0901;538,80016;37117,8998;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1860D-RN;7ET1860DRN;ESTREITO;Petrobras;480000037939797;2023/01;0,5752;0,0000;0,5752;0,0002;0,0000;0,0002;0,00700;178,6811;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;488;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Sergipe;Sergipe;7-SZ-617-SE;7SZ617SE;SIRIRIZINHO;Carmo;480000038629716;2023/01;9,5457;0,0000;9,5457;0,0519;0,0000;0,0519;1,60900;161,0352;Estação Coletora de Entre Rios;INSTALACAO EMB/DESEMB;586;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;73,03;5,52;7,39;2,62;3,02;1,25;0,64;0,55;0,21;0,08;0,01;0;0;0,24;1,29;4,15;2,08997;538,83659;37121,9673;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1925D-RN;7-ET-1925D-RN;ESTREITO;Petrobras;480000037939797;2023/01;0,4569;0,0000;0,4569;0,0002;0,0000;0,0002;0,00600;2,8598;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;86;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Bahia;Recôncavo;7-CS-213D-BA;7CS213DBA;CASSARONGONGO;PetroRecôncavo;480000036409786;2023/01;11,1778;0,0000;11,1778;0,0115;0,0000;0,0115;0,35500;432,9025;Estação Nova Cassarongongo;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;81,5061;3,0564;4,5204;1,3719;2,0245;0,8825;1,0103;1,004;0,5725;0,1675;0,0512;0,0184;0;0,0263;2,7846;1,0034;2,0901;538,80016;37117,8998;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-541-RN;7ET  0541  RN;ESTREITO;Petrobras;480000037939797;2023/01;0,8635;0,0000;0,8635;0,0004;0,0000;0,0004;0,01100;149,4039;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;705;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Sergipe;Sergipe;7-CP-1908-SE;7CP1908SE;CARMÓPOLIS;Carmo;480000038479714;2023/01;11,0626;0,0000;11,0626;0,0367;0,0000;0,0367;1,13800;1,6445;Ponto de Coleta área do CP-0507;INSTALACAO EMB/DESEMB;600;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-554-RN;7ET  0554  RN;ESTREITO;Petrobras;480000037939797;2023/01;8,8272;0,0000;8,8272;0,0036;0,0000;0,0036;0,11300;429,7162;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;738;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Bahia;Recôncavo;7-CS-211D-BA;7CS211DBA;CASSARONGONGO;PetroRecôncavo;480000036409786;2023/01;36,6515;0,0000;36,6515;0,0366;0,0000;0,0366;1,13600;4.433,0514;Estação Ilhas;INSTALACAO EMB/DESEMB;743;;;;< ºC;%;;%;> ºC;%;81,5061;3,0564;4,5204;1,3719;2,0245;0,8825;1,0103;1,004;0,5725;0,1675;0,0512;0,0184;0;0,0263;2,7846;1,0034;2,0901;538,80016;37117,8998;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-1104D-RN;7ET1104DRN;ESTREITO;Petrobras;480000037939797;2023/01;31,7459;0,0000;31,7459;0,0131;0,0000;0,0131;0,40700;465,0602;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Sergipe;Sergipe;9-CP-788-SE;9CP  0788  SE;CARMÓPOLIS;Carmo;480000038479714;2023/01;1,3673;0,0000;1,3673;0,0207;0,0000;0,0207;0,64100;456,0139;Estação Coletora de Mercês;INSTALACAO EMB/DESEMB;275;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-639-RN;7ET  0639  RN;ESTREITO;Petrobras;480000037939797;2023/01;3,2589;0,0000;3,2589;0,0014;0,0000;0,0014;0,04200;737,5786;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;742;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Bahia;Recôncavo;7-CS-143-BA;7CS  0143  BA;CASSARONGONGO;PetroRecôncavo;480000036409786;2023/01;9,7953;0,0000;9,7953;0,0105;0,0000;0,0105;0,32500;200,4047;Estação Nova Cassarongongo;INSTALACAO EMB/DESEMB;696;;;;< ºC;%;;%;> ºC;%;81,5061;3,0564;4,5204;1,3719;2,0245;0,8825;1,0103;1,004;0,5725;0,1675;0,0512;0,0184;0;0,0263;2,7846;1,0034;2,0901;538,80016;37117,8998;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-64-RN;7ET  0064  RN;ESTREITO;Petrobras;480000037939797;2023/01;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0205;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;1;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Sergipe;Sergipe;7-CP-1300D-SE;7CP  1300D SE;CARMÓPOLIS;Carmo;480000038479714;2023/01;2,2647;0,0000;2,2647;0,0343;0,0000;0,0343;1,06200;613,8039;Estação Coletora de Santo Antônio;INSTALACAO EMB/DESEMB;600;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;13/03/2023
Rio Grande do Norte;Potiguar;7-ET-97-RN;7ET  0097  RN;ESTREITO;Petrobras;480000037939797;2023/01;3,4227;0,0000;3,4227;0,0014;0,0000;0,0014;0,04400;713,5960;Estação Coletora Estreito A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;13/03/2023
Bahia;Recôncavo;7-CS-205-BA;7CS  0205  BA;CASSARONGONGO;PetroRecôncavo;480000036409786;2023/01;4,2481;0,0000;4,2481;0,0208;0,0000;0,0208;0,64400;17,4197;Estação Nova Cassarongongo;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;81,5061;3,0564;4,5204;1,3719;2,0245;0,8825;1,0103;1,004;0,5725;0,1675;0,0512;0,0184;0;0,0263;2,7846;1,0034;2,0901;538,80016;37117,8998;13/03/2023
Bahia;Recôncavo;7-RO-71-BA;7RO  0071  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/01;0,4583;0,0000;0,4583;0,0016;0,0000;0,0016;0,05000;6,5449;Estação Remanso;INSTALACAO EMB/DESEMB;732;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;13/03/2023
Sergipe;Sergipe;7-CP-137-SE;7CP  0137  SE;CARMÓPOLIS;Carmo;480000038479714;2023/01;1,9466;0,0000;1,9466;0,0295;0,0000;0,0295;0,91300;227,9330;Estação Coletora de Oiteirinhos I;INSTALACAO EMB/DESEMB;499;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;13/03/2023
Bahia;Recôncavo;7-RO-70-BA;7RO  0070  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/01;0,2974;0,0000;0,2974;0,0102;0,0000;0,0102;0,31400;0,2244;Estação Remanso;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;13/03/2023
Bahia;Recôncavo;7-CS-138-BA;7CS  0138  BA;CASSARONGONGO;PetroRecôncavo;480000036409786;2023/01;10,0442;0,0000;10,0442;0,0068;0,0000;0,0068;0,21200;0,6586;Estação Ilhas;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;81,5061;3,0564;4,5204;1,3719;2,0245;0,8825;1,0103;1,004;0,5725;0,1675;0,0512;0,0184;0;0,0263;2,7846;1,0034;2,0901;538,80016;37117,8998;13/03/2023
Bahia;Recôncavo;7-RO-64-BA;7RO  0064  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/01;0,3090;0,0000;0,3090;0,0003;0,0000;0,0003;0,00900;5,0702;Estação Remanso;INSTALACAO EMB/DESEMB;733;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;13/03/2023
Sergipe;Sergipe;7-CP-1404-SE;7CP  1404  SE;CARMÓPOLIS;Carmo;480000038479714;2023/01;0,7676;0,0000;0,7676;0,0116;0,0000;0,0116;0,36000;75,0669;Estação Coletora de Panelas;INSTALACAO EMB/DESEMB;252;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;13/03/2023
Bahia;Recôncavo;7-RO-17-BA;7RO  0017  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/01;0,3676;0,0000;0,3676;0,0022;0,0000;0,0022;0,06600;6,0183;Estação Remanso;INSTALACAO EMB/DESEMB;737;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;13/03/2023
Bahia;Recôncavo;7-CS-83-BA;7CS  0083  BA;CASSARONGONGO;PetroRecôncavo;480000036409786;2023/01;9,8218;0,0000;9,8218;0,0375;0,0000;0,0375;1,16200;11,2235;Estação Nova Cassarongongo;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;81,5061;3,0564;4,5204;1,3719;2,0245;0,8825;1,0103;1,004;0,5725;0,1675;0,0512;0,0184;0;0,0263;2,7846;1,0034;2,0901;538,80016;37117,8998;13/03/2023
Bahia;Recôncavo;7-RO-27-BA;7RO  0027  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/01;0,9816;0,0000;0,9816;0,0015;0,0000;0,0015;0,04600;5,2157;Estação Remanso;INSTALACAO EMB/DESEMB;730;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;13/03/2023
Sergipe;Sergipe;7-CP-158-SE;7CP  0158  SE;CARMÓPOLIS;Carmo;480000038479714;2023/01;2,2647;0,0000;2,2647;0,0343;0,0000;0,0343;1,06200;360,1397;Estação Coletora de Entre Rios;INSTALACAO EMB/DESEMB;600;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;13/03/2023
Bahia;Recôncavo;7-RO-26-BA;7RO  0026  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/01;0,4013;0,0000;0,4013;0,0030;0,0000;0,0030;0,09200;23,4853;Estação Remanso;INSTALACAO EMB/DESEMB;733;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;13/03/2023
Bahia;Recôncavo;7-CS-82-BA;7CS  0082  BA;CASSARONGONGO;PetroRecôncavo;480000036409786;2023/01;4,6202;0,0000;4,6202;0,0436;0,0000;0,0436;1,35300;0,0041;Estação Ilhas;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;81,5061;3,0564;4,5204;1,3719;2,0245;0,8825;1,0103;1,004;0,5725;0,1675;0,0512;0,0184;0;0,0263;2,7846;1,0034;2,0901;538,80016;37117,8998;13/03/2023
Bahia;Recôncavo;7-RO-77-BA;7RO  0077  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/01;1,5238;0,0000;1,5238;0,0116;0,0000;0,0116;0,35800;24,0269;Estação Remanso;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;13/03/2023
Sergipe;Sergipe;7-CP-1752-SE;7CP1752SE;CARMÓPOLIS;Carmo;480000038479714;2023/01;1,6794;0,0000;1,6794;0,0254;0,0000;0,0254;0,78800;811,7000;Estação Coletora de Panelas;INSTALACAO EMB/DESEMB;408;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;13/03/2023
Bahia;Recôncavo;7-RO-55-BA;7RO  0055  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/01;0,3102;0,0000;0,3102;0,0076;0,0000;0,0076;0,23300;0,2049;Estação Remanso;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;13/03/2023
Bahia;Recôncavo;7-CS-81-BA;7CS  0081  BA;CASSARONGONGO;PetroRecôncavo;480000036409786;2023/01;3,3005;0,0000;3,3005;0,0722;0,0000;0,0722;2,23800;2,1878;Estação Nova Cassarongongo;INSTALACAO EMB/DESEMB;738;;;;< ºC;%;;%;> ºC;%;81,5061;3,0564;4,5204;1,3719;2,0245;0,8825;1,0103;1,004;0,5725;0,1675;0,0512;0,0184;0;0,0263;2,7846;1,0034;2,0901;538,80016;37117,8998;13/03/2023
Bahia;Recôncavo;7-RO-78-BA;7RO  0078  BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/01;1,2872;0,0000;1,2872;0,0057;0,0000;0,0057;0,17600;16,1626;Estação Remanso;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;13/03/2023
Sergipe;Sergipe;7-CP-1769D-SE;7CP1769DSE;CARMÓPOLIS;Carmo;480000038479714;2023/01;1,7291;0,0000;1,7291;0,0262;0,0000;0,0262;0,81100;187,9661;Estação Coletora de Entre Rios;INSTALACAO EMB/DESEMB;568;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;13/03/2023
Bahia;Recôncavo;7-RO-115D-BA;7RO115DBA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/01;2,0123;0,0000;2,0123;0,0110;0,0000;0,0110;0,33900;12,6320;Estação Remanso;INSTALACAO EMB/DESEMB;734;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;13/03/2023
Bahia;Recôncavo;7-CS-80-BA;7CS  0080  BA;CASSARONGONGO;PetroRecôncavo;480000036409786;2023/01;2,0726;0,0000;2,0726;0,0473;0,0000;0,0473;1,46500;31,8045;Estação Ilhas;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;81,5061;3,0564;4,5204;1,3719;2,0245;0,8825;1,0103;1,004;0,5725;0,1675;0,0512;0,0184;0;0,0263;2,7846;1,0034;2,0901;538,80016;37117,8998;13/03/2023
