UF;Bacia;Exploração;Nome_ANP;Campo;Operador;Período;Petróleo_(bbl/dia);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-213-RN;ALTO DO RODRIGUES;Petrobras;2023/01;0,3571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-26-RN;FAZENDA POCINHO;Petrobras;2023/01;1,4274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-1176-RN;CANTO DO AMARO;Petrobras;2023/01;8,8565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-738-RN;ALTO DO RODRIGUES;Petrobras;2023/01;0,7765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-212-RN;ALTO DO RODRIGUES;Petrobras;2023/01;4,0078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-22-RN;FAZENDA POCINHO;Petrobras;2023/01;11,1391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-1294D-RN;CANTO DO AMARO;Petrobras;2023/01;0,6594;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-713-RN;ALTO DO RODRIGUES;Petrobras;2023/01;1,6895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-551-RN;ALTO DO RODRIGUES;Petrobras;2023/01;2,113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-21-RN;FAZENDA POCINHO;Petrobras;2023/01;9,9558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-1172-RN;CANTO DO AMARO;Petrobras;2023/01;9,5278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-752-RN;ALTO DO RODRIGUES;Petrobras;2023/01;2,0969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-198-RN;ALTO DO RODRIGUES;Petrobras;2023/01;11,629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-15-RN;FAZENDA POCINHO;Petrobras;2023/01;1,5211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-1038-RN;CANTO DO AMARO;Petrobras;2023/01;1,2263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-251-RN;ALTO DO RODRIGUES;Petrobras;2023/01;3,8766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-578-RN;ALTO DO RODRIGUES;Petrobras;2023/01;6,0356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-13-RN;FAZENDA POCINHO;Petrobras;2023/01;10,1236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-1041-RN;CANTO DO AMARO;Petrobras;2023/01;6,234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-666-RN;ALTO DO RODRIGUES;Petrobras;2023/01;4,3041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-208-RN;ALTO DO RODRIGUES;Petrobras;2023/01;6,7112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-12-RN;FAZENDA POCINHO;Petrobras;2023/01;1,1961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-1043-RN;CANTO DO AMARO;Petrobras;2023/01;1,5759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-658-RN;ALTO DO RODRIGUES;Petrobras;2023/01;7,8225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-207-RN;ALTO DO RODRIGUES;Petrobras;2023/01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-9-RN;FAZENDA POCINHO;Petrobras;2023/01;1,669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-1049-RN;CANTO DO AMARO;Petrobras;2023/01;1,5854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-648-RN;ALTO DO RODRIGUES;Petrobras;2023/01;4,9136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-204-RN;ALTO DO RODRIGUES;Petrobras;2023/01;2,2771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-25-RN;FAZENDA POCINHO;Petrobras;2023/01;0,3413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-1051-RN;CANTO DO AMARO;Petrobras;2023/01;1,244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-764-RN;ALTO DO RODRIGUES;Petrobras;2023/01;1,1391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-203-RN;ALTO DO RODRIGUES;Petrobras;2023/01;2,0702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-46-RN;FAZENDA POCINHO;Petrobras;2023/01;0,8207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-1052-RN;CANTO DO AMARO;Petrobras;2023/01;4,0094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-30-RN;ALTO DO RODRIGUES;Petrobras;2023/01;13,1055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-196-RN;ALTO DO RODRIGUES;Petrobras;2023/01;6,1157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-47-RN;FAZENDA POCINHO;Petrobras;2023/01;1,4954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-1055-RN;CANTO DO AMARO;Petrobras;2023/01;3,6631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-211-RN;ALTO DO RODRIGUES;Petrobras;2023/01;2,2451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-185-RN;ALTO DO RODRIGUES;Petrobras;2023/01;9,9413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-58-RN;FAZENDA POCINHO;Petrobras;2023/01;0,753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-1058-RN;CANTO DO AMARO;Petrobras;2023/01;0,7536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-CS-153-BA;CASSARONGONGO;PetroRecôncavo;2023/01;7,6393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-168-RN;ALTO DO RODRIGUES;Petrobras;2023/01;4,2414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maranhão;Parnaíba;terra;4-OGX-111-MA;GAVIÃO BRANCO;Eneva;2023/01;0,2429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-1037-RN;CANTO DO AMARO;Petrobras;2023/01;12,5137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-CS-168-BA;CASSARONGONGO;PetroRecôncavo;2023/01;3,8404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-153-RN;ALTO DO RODRIGUES;Petrobras;2023/01;11,6197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maranhão;Parnaíba;terra;7-GVB-12D-MA;GAVIÃO BRANCO;Eneva;2023/01;0,0018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-1064-RN;CANTO DO AMARO;Petrobras;2023/01;17,9903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;9-CS-206-BA;CASSARONGONGO;PetroRecôncavo;2023/01;19,5875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-141-RN;ALTO DO RODRIGUES;Petrobras;2023/01;4,7855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maranhão;Parnaíba;terra;7-GVB-15D-MA;GAVIÃO BRANCO;Eneva;2023/01;0,4983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAM-1071-RN;CANTO DO AMARO;Petrobras;2023/01;10,6371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-CS-239D-BA;CASSARONGONGO;PetroRecôncavo;2023/01;4,0551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-67-RN;ALTO DO RODRIGUES;Petrobras;2023/01;3,2094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maranhão;Parnaíba;terra;7-GVB-3D-MA;GAVIÃO BRANCO;Eneva;2023/01;0,0128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-CD-2HA-ES;CÓRREGO DOURADO;Seacrest SPE Cricaré;2023/01;4,5141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-CS-212-BA;CASSARONGONGO;PetroRecôncavo;2023/01;11,1104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-585-RN;ALTO DO RODRIGUES;Petrobras;2023/01;3,9263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maranhão;Parnaíba;terra;7-GBSE-2D-MA;GAVIÃO BRANCO;Eneva;2023/01;3,6241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Espírito Santo;Espírito Santo;terra;7-CD-4HA-ES;CÓRREGO DOURADO;Seacrest SPE Cricaré;2023/01;2,6314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;8-CSIA-2-BA;CASSARONGONGO;PetroRecôncavo;2023/01;17,7888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-52-RN;ALTO DO RODRIGUES;Petrobras;2023/01;4,8671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maranhão;Parnaíba;terra;7-GVB-16-MA;GAVIÃO BRANCO;Eneva;2023/01;0,361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;terra;7-AG-7-SE;AGUILHADA;Carmo;2023/01;6,9971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-CS-149-BA;CASSARONGONGO;PetroRecôncavo;2023/01;4,1322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-707-RN;ALTO DO RODRIGUES;Petrobras;2023/01;1,4828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amazonas;Solimões;terra;7-RUC-85HP-AM;RIO URUCU;Petrobras;2023/01;220,7005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1651D-RN;ESTREITO;Petrobras;2023/01;1,1624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-CS-259D-BA;CASSARONGONGO;PetroRecôncavo;2023/01;8,754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-722-RN;ALTO DO RODRIGUES;Petrobras;2023/01;2,7476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amazonas;Solimões;terra;7-RUC-86H-AM;RIO URUCU;Petrobras;2023/01;68,645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1660D-RN;ESTREITO;Petrobras;2023/01;1,0496;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;8-CS-257D-BA;CASSARONGONGO;PetroRecôncavo;2023/01;19,0439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-34-RN;ALTO DO RODRIGUES;Petrobras;2023/01;2,1312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amazonas;Solimões;terra;7-RUC-89H-AM;RIO URUCU;Petrobras;2023/01;165,5675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1591-RN;ESTREITO;Petrobras;2023/01;7,5875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-CS-253D-BA;CASSARONGONGO;PetroRecôncavo;2023/01;10,4046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-14-RN;ALTO DO RODRIGUES;Petrobras;2023/01;1,6262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amazonas;Solimões;terra;7-RUC-103DP-AM;RIO URUCU;Petrobras;2023/01;161,3606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1590D-RN;ESTREITO;Petrobras;2023/01;0,4831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-CS-252D-BA;CASSARONGONGO;PetroRecôncavo;2023/01;17,5908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-DJ-853H-BA;DOM JOÃO MAR;3R Candeias  S.A.;2023/01;0,591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Amazonas;Solimões;terra;7-RUC-107HP-AM;RIO URUCU;Petrobras;2023/01;25,4575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1595-RN;ESTREITO;Petrobras;2023/01;0,7694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-CS-251-BA;CASSARONGONGO;PetroRecôncavo;2023/01;10,6079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-DJ-815H-BA;DOM JOÃO MAR;3R Candeias  S.A.;2023/01;6,164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;3-BRSA-477-RN;BAIXA DO JUAZEIRO;Potiguar E&P S.A.;2023/01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-684-RN;ESTREITO;Petrobras;2023/01;8,294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-CS-249D-BA;CASSARONGONGO;PetroRecôncavo;2023/01;26,6804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-DJ-822-BA;DOM JOÃO MAR;3R Candeias  S.A.;2023/01;1,163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-397-RN;FAZENDA POCINHO;Petrobras;2023/01;1,8506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1833D-RN;ESTREITO;Petrobras;2023/01;0,0004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-CS-248-BA;CASSARONGONGO;PetroRecôncavo;2023/01;10,5825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-DJ-32-BA;DOM JOÃO MAR;3R Candeias  S.A.;2023/01;0,0771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-424-RN;FAZENDA POCINHO;Petrobras;2023/01;13,2593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1612-RN;ESTREITO;Petrobras;2023/01;0,8716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-CS-236D-BA;CASSARONGONGO;PetroRecôncavo;2023/01;15,9374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;7-DJ-41-BA;DOM JOÃO MAR;3R Candeias  S.A.;2023/01;2,5121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-423-RN;FAZENDA POCINHO;Petrobras;2023/01;4,1275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1631D-RN;ESTREITO;Petrobras;2023/01;0,9573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahia;Recôncavo;terra;8-CS-234D-BA;CASSARONGONGO;PetroRecôncavo;2023/01;25,8178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAC-17-RN;CACHOEIRINHA;Potiguar E&P S.A.;2023/01;2,5273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-422-RN;FAZENDA POCINHO;Petrobras;2023/01;4,5163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1823-RN;ESTREITO;Petrobras;2023/01;5,8014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-824D-RN;ALTO DO RODRIGUES;Petrobras;2023/01;1,0173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-CAC-13-RN;CACHOEIRINHA;Potiguar E&P S.A.;2023/01;1,5875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-421-RN;FAZENDA POCINHO;Petrobras;2023/01;7,0286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1846-RN;ESTREITO;Petrobras;2023/01;1,5199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-838-RN;ALTO DO RODRIGUES;Petrobras;2023/01;2,6133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-290-RN;ALTO DO RODRIGUES;Petrobras;2023/01;2,4902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-BEN-24-RN;BENFICA;Petrobras;2023/01;1,1762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1576-RN;ESTREITO;Petrobras;2023/01;5,7769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-234-RN;ALTO DO RODRIGUES;Petrobras;2023/01;3,6899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-147-RN;ALTO DO RODRIGUES;Petrobras;2023/01;1,9172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-BEN-15-RN;BENFICA;Petrobras;2023/01;20,4295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1838-RN;ESTREITO;Petrobras;2023/01;8,2208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-829D-RN;ALTO DO RODRIGUES;Petrobras;2023/01;29,8916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-285-RN;ALTO DO RODRIGUES;Petrobras;2023/01;3,1837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-BEN-17-RN;BENFICA;Petrobras;2023/01;0,5125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1619-RN;ESTREITO;Petrobras;2023/01;3,2192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-815-RN;ALTO DO RODRIGUES;Petrobras;2023/01;3,7179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;9-ARG-276-RN;ALTO DO RODRIGUES;Petrobras;2023/01;4,5045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-BEN-16-RN;BENFICA;Petrobras;2023/01;2,0493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ET-1898-RN;ESTREITO;Petrobras;2023/01;21,8822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-819D-RN;ALTO DO RODRIGUES;Petrobras;2023/01;1,0883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-876-RN;ALTO DO RODRIGUES;Petrobras;2023/01;3,7903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-BEN-29-RN;BENFICA;Petrobras;2023/01;1,8713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alagoas;Alagoas;terra;7-PIR-155D-AL;PILAR;Origem Alagoas;2023/01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-807D-RN;ALTO DO RODRIGUES;Petrobras;2023/01;0,5393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-836-RN;ALTO DO RODRIGUES;Petrobras;2023/01;2,4944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-BEN-10-RN;BENFICA;Petrobras;2023/01;3,7221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alagoas;Alagoas;terra;7-PIR-154D-AL;PILAR;Origem Alagoas;2023/01;60,4729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-779D-RN;ALTO DO RODRIGUES;Petrobras;2023/01;5,5407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-776-RN;ALTO DO RODRIGUES;Petrobras;2023/01;9,9864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-REP-69-RN;BENFICA;Petrobras;2023/01;8,7282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alagoas;Alagoas;terra;7-PIR-152D-AL;PILAR;Origem Alagoas;2023/01;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-423-RN;ALTO DO RODRIGUES;Petrobras;2023/01;2,7888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-724-RN;ALTO DO RODRIGUES;Petrobras;2023/01;1,5296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-394-RN;FAZENDA POCINHO;Petrobras;2023/01;1,5808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alagoas;Alagoas;terra;7-PIR-10-AL;PILAR;Origem Alagoas;2023/01;47,4134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-371-RN;ALTO DO RODRIGUES;Petrobras;2023/01;3,0416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-ARG-747-RN;ALTO DO RODRIGUES;Petrobras;2023/01;3,3732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rio Grande do Norte;Potiguar;terra;7-FP-386-RN;FAZENDA POCINHO;Petrobras;2023/01;7,6393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
